"GEO_ID","B19013_001E","B19013_001M","NAME"
"1400000US25017314102","63404","8443","Census Tract 3141.02, Middlesex County, Massachusetts"
"1400000US25017314200","67784","4069","Census Tract 3142, Middlesex County, Massachusetts"
"1400000US25017314301","75605","7893","Census Tract 3143.01, Middlesex County, Massachusetts"
"1400000US25017314302","99615","8052","Census Tract 3143.02, Middlesex County, Massachusetts"
"1400000US25017315100","98234","13128","Census Tract 3151, Middlesex County, Massachusetts"
"1400000US25017315200","73466","12624","Census Tract 3152, Middlesex County, Massachusetts"
"1400000US25017315401","65565","9647","Census Tract 3154.01, Middlesex County, Massachusetts"
"1400000US25017315402","106382","14333","Census Tract 3154.02, Middlesex County, Massachusetts"
"1400000US25017315403","74224","48677","Census Tract 3154.03, Middlesex County, Massachusetts"
"1400000US25017315500","86296","10203","Census Tract 3155, Middlesex County, Massachusetts"
"1400000US25017316101","93291","10044","Census Tract 3161.01, Middlesex County, Massachusetts"
"1400000US25017316102","86514","8581","Census Tract 3161.02, Middlesex County, Massachusetts"
"1400000US25017316201","90143","18048","Census Tract 3162.01, Middlesex County, Massachusetts"
"1400000US25017316202","94217","3680","Census Tract 3162.02, Middlesex County, Massachusetts"
"1400000US25017316300","78542","11319","Census Tract 3163, Middlesex County, Massachusetts"
"1400000US25017316400","90375","9252","Census Tract 3164, Middlesex County, Massachusetts"
"1400000US25017316500","84589","8456","Census Tract 3165, Middlesex County, Massachusetts"
"1400000US25017317101","75050","11494","Census Tract 3171.01, Middlesex County, Massachusetts"
"1400000US25017317102","84719","8290","Census Tract 3171.02, Middlesex County, Massachusetts"
"1400000US25017317103","120707","10050","Census Tract 3171.03, Middlesex County, Massachusetts"
"1400000US25017317201","140231","15908","Census Tract 3172.01, Middlesex County, Massachusetts"
"1400000US25017317202","124219","20890","Census Tract 3172.02, Middlesex County, Massachusetts"
"1400000US25017317203","79674","10168","Census Tract 3172.03, Middlesex County, Massachusetts"
"1400000US25017317301","68452","20030","Census Tract 3173.01, Middlesex County, Massachusetts"
"1400000US25017317302","74000","15209","Census Tract 3173.02, Middlesex County, Massachusetts"
"1400000US25017318100","101471","11529","Census Tract 3181, Middlesex County, Massachusetts"
"1400000US25017318200","115029","15213","Census Tract 3182, Middlesex County, Massachusetts"
"1400000US25017318300","135694","9327","Census Tract 3183, Middlesex County, Massachusetts"
"1400000US25017318400","146705","18267","Census Tract 3184, Middlesex County, Massachusetts"
"1400000US25017320102","124107","29744","Census Tract 3201.02, Middlesex County, Massachusetts"
"1400000US25017320103","108346","13859","Census Tract 3201.03, Middlesex County, Massachusetts"
"1400000US25017320104","123537","24705","Census Tract 3201.04, Middlesex County, Massachusetts"
"1400000US25017321100","74650","8618","Census Tract 3211, Middlesex County, Massachusetts"
"1400000US25017321200","65984","13959","Census Tract 3212, Middlesex County, Massachusetts"
"1400000US25017321300","50520","5497","Census Tract 3213, Middlesex County, Massachusetts"
"1400000US25017321400","100455","22032","Census Tract 3214, Middlesex County, Massachusetts"
"1400000US25017321500","72818","12245","Census Tract 3215, Middlesex County, Massachusetts"
"1400000US25017321600","83095","15053","Census Tract 3216, Middlesex County, Massachusetts"
"1400000US25017322100","95087","8777","Census Tract 3221, Middlesex County, Massachusetts"
"1400000US25017322200","83357","8651","Census Tract 3222, Middlesex County, Massachusetts"
"1400000US25017322300","61946","4289","Census Tract 3223, Middlesex County, Massachusetts"
"1400000US25017322400","71341","7335","Census Tract 3224, Middlesex County, Massachusetts"
"1400000US25017323100","117440","24538","Census Tract 3231, Middlesex County, Massachusetts"
"1400000US25017324101","101667","10410","Census Tract 3241.01, Middlesex County, Massachusetts"
"1400000US25017324102","106101","7580","Census Tract 3241.02, Middlesex County, Massachusetts"
"1400000US25017325100","55863","8295","Census Tract 3251, Middlesex County, Massachusetts"
"1400000US25017326101","118080","16663","Census Tract 3261.01, Middlesex County, Massachusetts"
"1400000US25017326102","126167","9935","Census Tract 3261.02, Middlesex County, Massachusetts"
"1400000US25017327101","96719","16631","Census Tract 3271.01, Middlesex County, Massachusetts"
"1400000US25017327102","69716","14016","Census Tract 3271.02, Middlesex County, Massachusetts"
"1400000US25017327103","93625","24580","Census Tract 3271.03, Middlesex County, Massachusetts"
"1400000US25017328100","113594","11028","Census Tract 3281, Middlesex County, Massachusetts"
"1400000US25017330100","106848","7696","Census Tract 3301, Middlesex County, Massachusetts"
"1400000US25017330200","85833","6736","Census Tract 3302, Middlesex County, Massachusetts"
"1400000US25017331101","94111","7222","Census Tract 3311.01, Middlesex County, Massachusetts"
"1400000US25017331102","93412","4512","Census Tract 3311.02, Middlesex County, Massachusetts"
"1400000US25017331200","91827","9769","Census Tract 3312, Middlesex County, Massachusetts"
"1400000US25017331300","105996","7088","Census Tract 3313, Middlesex County, Massachusetts"
"1400000US25017332100","110673","6904","Census Tract 3321, Middlesex County, Massachusetts"
"1400000US25017332200","80048","7452","Census Tract 3322, Middlesex County, Massachusetts"
"1400000US25017332300","81378","11626","Census Tract 3323, Middlesex County, Massachusetts"
"1400000US25017332400","97788","12311","Census Tract 3324, Middlesex County, Massachusetts"
"1400000US25017333100","74911","7182","Census Tract 3331, Middlesex County, Massachusetts"
"1400000US25017333200","76700","5591","Census Tract 3332, Middlesex County, Massachusetts"
"1400000US25017333300","59516","8705","Census Tract 3333, Middlesex County, Massachusetts"
"1400000US25017333400","71307","5542","Census Tract 3334, Middlesex County, Massachusetts"
"1400000US25017333501","82390","6123","Census Tract 3335.01, Middlesex County, Massachusetts"
"1400000US25017333502","57292","10142","Census Tract 3335.02, Middlesex County, Massachusetts"
"1400000US25017333600","71654","13826","Census Tract 3336, Middlesex County, Massachusetts"
"1400000US25017334100","111678","6805","Census Tract 3341, Middlesex County, Massachusetts"
"1400000US25017334200","103424","11289","Census Tract 3342, Middlesex County, Massachusetts"
"1400000US25017334300","117857","13873","Census Tract 3343, Middlesex County, Massachusetts"
"1400000US25017334400","79325","4078","Census Tract 3344, Middlesex County, Massachusetts"
"1400000US25017335100","84783","12238","Census Tract 3351, Middlesex County, Massachusetts"
"1400000US25017335200","92396","16268","Census Tract 3352, Middlesex County, Massachusetts"
"1400000US25017335301","72857","10389","Census Tract 3353.01, Middlesex County, Massachusetts"
"1400000US25017335302","98016","13346","Census Tract 3353.02, Middlesex County, Massachusetts"
"1400000US25017335400","98358","10676","Census Tract 3354, Middlesex County, Massachusetts"
"1400000US25017336100","81352","9041","Census Tract 3361, Middlesex County, Massachusetts"
"1400000US25017336200","104811","10796","Census Tract 3362, Middlesex County, Massachusetts"
"1400000US25017336300","95217","8643","Census Tract 3363, Middlesex County, Massachusetts"
"1400000US25017336401","62143","15512","Census Tract 3364.01, Middlesex County, Massachusetts"
"1400000US25017336402","70053","17756","Census Tract 3364.02, Middlesex County, Massachusetts"
"1400000US25017337101","78975","11748","Census Tract 3371.01, Middlesex County, Massachusetts"
"1400000US25017337102","94511","12425","Census Tract 3371.02, Middlesex County, Massachusetts"
"1400000US25017337201","60020","10535","Census Tract 3372.01, Middlesex County, Massachusetts"
"1400000US25017337202","76364","20000","Census Tract 3372.02, Middlesex County, Massachusetts"
"1400000US25017337300","73750","9209","Census Tract 3373, Middlesex County, Massachusetts"
"1400000US25017338100","125673","19644","Census Tract 3381, Middlesex County, Massachusetts"
"1400000US25017338200","69231","15817","Census Tract 3382, Middlesex County, Massachusetts"
"1400000US25017338300","124432","48771","Census Tract 3383, Middlesex County, Massachusetts"
"1400000US25017338400","160551","11920","Census Tract 3384, Middlesex County, Massachusetts"
"1400000US25017338500","140795","30392","Census Tract 3385, Middlesex County, Massachusetts"
"1400000US25017339100","67421","6143","Census Tract 3391, Middlesex County, Massachusetts"
"1400000US25017339200","88879","12182","Census Tract 3392, Middlesex County, Massachusetts"
"1400000US25017339300","74407","10147","Census Tract 3393, Middlesex County, Massachusetts"
"1400000US25017339400","47464","9359","Census Tract 3394, Middlesex County, Massachusetts"
"1400000US25017339500","80683","9861","Census Tract 3395, Middlesex County, Massachusetts"
"1400000US25017339600","72500","10079","Census Tract 3396, Middlesex County, Massachusetts"
"1400000US25017339700","60000","14217","Census Tract 3397, Middlesex County, Massachusetts"
"1400000US25017339801","80847","9141","Census Tract 3398.01, Middlesex County, Massachusetts"
"1400000US25017339802","50703","9012","Census Tract 3398.02, Middlesex County, Massachusetts"
"1400000US25017339900","54624","8514","Census Tract 3399, Middlesex County, Massachusetts"
"1400000US25017340000","47854","4724","Census Tract 3400, Middlesex County, Massachusetts"
"1400000US25017340100","86263","5053","Census Tract 3401, Middlesex County, Massachusetts"
"1400000US25017341101","70101","18893","Census Tract 3411.01, Middlesex County, Massachusetts"
"1400000US25017341102","47376","7538","Census Tract 3411.02, Middlesex County, Massachusetts"
"1400000US25017341200","48782","12233","Census Tract 3412, Middlesex County, Massachusetts"
"1400000US25017341300","43693","9082","Census Tract 3413, Middlesex County, Massachusetts"
"1400000US25017341400","63156","10479","Census Tract 3414, Middlesex County, Massachusetts"
"1400000US25017341500","56902","10777","Census Tract 3415, Middlesex County, Massachusetts"
"1400000US25017341600","51103","12235","Census Tract 3416, Middlesex County, Massachusetts"
"1400000US25017341700","66808","9204","Census Tract 3417, Middlesex County, Massachusetts"
"1400000US25017341800","50231","13284","Census Tract 3418, Middlesex County, Massachusetts"
"1400000US25017341901","53594","13170","Census Tract 3419.01, Middlesex County, Massachusetts"
"1400000US25017341902","64531","18589","Census Tract 3419.02, Middlesex County, Massachusetts"
"1400000US25017342101","63315","11493","Census Tract 3421.01, Middlesex County, Massachusetts"
"1400000US25017342102","45192","13239","Census Tract 3421.02, Middlesex County, Massachusetts"
"1400000US25017342201","44012","5646","Census Tract 3422.01, Middlesex County, Massachusetts"
"1400000US25017342202","50380","18765","Census Tract 3422.02, Middlesex County, Massachusetts"
"1400000US25017342300","51136","6711","Census Tract 3423, Middlesex County, Massachusetts"
"1400000US25017342400","44327","20151","Census Tract 3424, Middlesex County, Massachusetts"
"1400000US25017342500","46192","6120","Census Tract 3425, Middlesex County, Massachusetts"
"1400000US25017342600","57628","11943","Census Tract 3426, Middlesex County, Massachusetts"
"1400000US25017350103","67500","12275","Census Tract 3501.03, Middlesex County, Massachusetts"
"1400000US25017350104","47231","6162","Census Tract 3501.04, Middlesex County, Massachusetts"
"1400000US25017350200","59978","10995","Census Tract 3502, Middlesex County, Massachusetts"
"1400000US25017350300","71383","7749","Census Tract 3503, Middlesex County, Massachusetts"
"1400000US25017350400","75000","7674","Census Tract 3504, Middlesex County, Massachusetts"
"1400000US25017350500","80050","11543","Census Tract 3505, Middlesex County, Massachusetts"
"1400000US25017350600","76050","22433","Census Tract 3506, Middlesex County, Massachusetts"
"1400000US25017350700","48155","4612","Census Tract 3507, Middlesex County, Massachusetts"
"1400000US25017350800","60647","5117","Census Tract 3508, Middlesex County, Massachusetts"
"1400000US25017350900","76175","7634","Census Tract 3509, Middlesex County, Massachusetts"
"1400000US25017351000","76710","10456","Census Tract 3510, Middlesex County, Massachusetts"
"1400000US25017351100","56187","13824","Census Tract 3511, Middlesex County, Massachusetts"
"1400000US25017351203","79241","5611","Census Tract 3512.03, Middlesex County, Massachusetts"
"1400000US25017351204","74886","16724","Census Tract 3512.04, Middlesex County, Massachusetts"
"1400000US25017351300","56658","7295","Census Tract 3513, Middlesex County, Massachusetts"
"1400000US25017351403","35453","8825","Census Tract 3514.03, Middlesex County, Massachusetts"
"1400000US25017351404","40783","5729","Census Tract 3514.04, Middlesex County, Massachusetts"
"1400000US25017351500","39343","6119","Census Tract 3515, Middlesex County, Massachusetts"
"1400000US25017352101","105264","41883","Census Tract 3521.01, Middlesex County, Massachusetts"
"1400000US25017352102","74185","14479","Census Tract 3521.02, Middlesex County, Massachusetts"
"1400000US25017352200","33583","11179","Census Tract 3522, Middlesex County, Massachusetts"
"1400000US25017352300","60543","28198","Census Tract 3523, Middlesex County, Massachusetts"
"1400000US25017352400","29315","4257","Census Tract 3524, Middlesex County, Massachusetts"
"1400000US25017352500","70408","10658","Census Tract 3525, Middlesex County, Massachusetts"
"1400000US25017352600","56940","11299","Census Tract 3526, Middlesex County, Massachusetts"
"1400000US25017352700","32702","6833","Census Tract 3527, Middlesex County, Massachusetts"
"1400000US25017352800","80256","18926","Census Tract 3528, Middlesex County, Massachusetts"
"1400000US25017352900","71667","19471","Census Tract 3529, Middlesex County, Massachusetts"
"1400000US25017353000","52192","15671","Census Tract 3530, Middlesex County, Massachusetts"
"1400000US25017353101","50714","15598","Census Tract 3531.01, Middlesex County, Massachusetts"
"1400000US25017353102","54914","10882","Census Tract 3531.02, Middlesex County, Massachusetts"
