geoid,House Prices,Percentage with Bachelor Degree or Higher,Percentage Professional Workers,Household Income,Contract Rent,white,black,nativeam,asian,pacislander,other,children,youngAdult,adult,elderly,ownerOcc,renterOcc,citizenUS,citizenPR,citizenAbroad,citizenNaturalized,notCitizen,single,married,separated,marriedOther,widowed,divorced,bus,train,ferry,taxi,bicycle,walked,otherTravel,homeworker,privateVehicle,carpool,subwayTram,1990_1999,1980_1989,1970_1979,1960_1969,1950_1959,1940_1949,pre_1939,2000_later,detatched_1,attached_1,2_unit,3to4_unit,5to9_unit,10to19_unit,20to49_unit,50plus_unit,mobile,hoursWk
25009201100,1.4603752960466387,0.5485376109222153,0.4515094753004676,0.3208446575693329,0.27762430939226546,0.32559501571204885,0.09398048359828676,0.0,-0.30273358796923566,0.0,-0.3175770632396111,-0.4818528749494533,0.0866596904600021,0.060684773825307126,0.8249585988341963,0.1800014947684001,-0.1800014947684001,0.31765542246850886,0.1680993451740601,-0.44304142893580034,0.03727332380918025,-0.4323494753664431,-0.19705337626294095,0.08103479073212405,-0.3649428759583306,-0.47039474116505875,0.6489855427889633,1.2243773973969325,-0.0967895512512214,0.3805517090925977,0.0,0.0,0.0,-0.36800863964188424,0.2917890503718164,-0.5990075831561202,0.32333251805510477,-0.016973924390395245,0.3504904896839096,-0.45278661760003003,-0.12927389552444302,0.030936758020083,-0.4092187818773173,0.47008140245764707,-0.22733521732133466,0.44593983740212195,-0.25485990765787375,0.4489099467223995,-0.27771340527458577,-0.11625808380190672,-0.031558015603709244,0.09900202530157443,0.18693071939013461,-0.003875487602589045,-0.24925974320908437,0.0,-0.7578947368421058
25009202101,0.6558571688832209,1.0106700688235193,1.005941701726147,1.0165203409365793,0.20856353591160248,0.5297648184398587,-0.3690802733594258,0.0,-0.5119747178662342,0.0,-0.34780306749776646,0.6577261003178441,-0.5251284827312952,0.6402058592562998,-0.7466312347547657,0.4811972755501577,-0.48119727555015795,0.024803292864940207,-0.1918689268907368,2.5208181783476706,0.543778132989972,-0.42878937976350096,-0.40869076120783565,0.3510120490753641,-0.2070831521771867,-0.3920699980305848,-0.9688432323481864,1.8944441220979165,-0.2683076478681027,1.1018988180624687,0.0,0.0,0.0,-0.47909778270508385,-0.32850330928093446,0.3159974109623741,0.10020579828667975,0.6961915107898591,0.22645965653699887,-0.2836941894922225,0.1360094417393204,-0.3988750149191397,-0.4017744426080915,-0.4090755862517295,1.4346785425562016,0.5321105174265506,-0.5799472988636408,0.41965685217089443,-0.34234382058633844,0.509194559812587,0.03806847449286366,-0.15986569758033115,-0.5443502079784046,-0.45235223304355443,-0.24925974320908437,0.0,0.8842105263157904
25009202102,-0.2980506467480417,-0.2708636090353771,0.04828920715950602,-0.025897519814448655,0.41022099447513805,0.2928884035446657,0.0027237009610119323,0.0,-0.3543372355036025,0.0,-0.03886375892282368,-0.6051703361898091,-0.24690036693681705,-0.3867520173522374,1.748447786882801,0.2192158555157706,-0.2192158555157706,0.12166078543704684,-0.1918689268907368,-0.33644174314166436,0.41025309949434874,-0.29708571901574854,-0.3054999999504524,0.07492179394354803,0.08813658594586227,-0.31792193908139765,2.3136998464072454,0.233757738493525,-0.11243342834206227,1.364975129016128,0.0,0.0,0.0,0.09537948347678538,0.2061181805438122,-0.008987591793635175,0.27856150559610837,-0.7343090214835007,0.14895704011865554,-0.2410504509106176,0.6483828016792641,1.5323888676988475,-0.02209012100062835,-0.17363409969260013,-0.36702602915038285,0.02776747593079021,-0.42894531306208294,-0.04847840967012673,0.9328837710182567,0.27901145198271327,0.012545262605404839,-0.2037202262148633,-0.46830300656495794,0.9922194776824581,1.6035388460016746,0.0,-0.7157894736842092
25009202200,1.4093641829112773,1.1947383411938366,0.8193671168418613,1.0060759565718516,0.7058011049723758,0.4277252948815815,-0.3090241571005657,5.561806686342423,-0.3513644871337879,0.0,-0.3350959284789664,0.2975696724921111,-0.5177158382948046,-0.18571328384409647,0.5956170699122818,0.4047543316043083,-0.4047543316043083,0.41194704591460374,-0.1918689268907368,0.29711974727261725,-0.2544067269580894,-0.4246812036319606,-0.7423031878781631,0.7673407186057855,-0.1706637423908378,0.3560771371021635,0.7640978011694157,-0.433810528562798,-0.10825991842926255,1.798074459958741,0.0,0.0,0.0,-0.15256879708031645,0.724930829682459,0.3796725886055369,0.12295238466387248,-0.5646799764953656,0.2829808579495806,-0.021365477602090843,-0.6765557902715614,-0.7936980670303521,-0.013847739493891509,1.0372521568317463,0.7057298331067683,0.3677928985262746,-0.48694393106997313,0.4797871263326067,-0.11246761472517786,0.37369473232008965,-0.19377713359443605,-0.5288582601676997,-0.5443502079784046,-0.11733755783112643,-0.023714026451528203,0.0,0.2947368421052623
25009203100,1.615594826015668,1.0720051490196665,0.6548709879048391,1.2647950253994904,1.9461325966850826,0.4862421308941234,-0.18680110234876326,0.0,-0.4481334505856112,0.0,-0.45241838746468754,0.9134881544162412,-0.737892384765463,-0.0399714686033521,-0.16973469497916227,0.6612929570966446,-0.6612929570966446,0.48492806378195175,0.04232614695906278,-0.27652890844636085,-0.21979056402636554,-0.5594327554557283,-0.6206438306824511,1.024995681041179,-0.42214822703061655,-0.7633117510439517,-0.9345601677897437,-0.330512629159347,-0.20612132636310465,0.1602024849028576,0.0,0.0,0.9474844948073983,-0.11962603701262442,-0.32850330928093446,1.268164537509512,0.33116412311806975,-0.6421161202375161,-0.11265225809246854,0.09093299788865794,-0.11392651762733008,-0.2758289245903963,0.22186650504437555,1.5422938221840834,1.8332757468771952,-0.21618728083366712,-0.418495560098882,0.7543175483082688,-0.5212399924688155,-0.21438373111084474,-0.3813916416517977,-0.5288582601676997,-0.5443502079784046,-0.05461659824766929,-0.24925974320908437,0.0,0.5052631578947384
25009203200,2.2991437420295133,0.9563686113672258,0.4838771606803496,0.9039657355891686,-0.3024861878453038,0.45459035448349017,-0.3690802733594258,0.0,-0.3008473279109148,0.0,-0.30913440295962125,0.4248635747350331,-0.5643271061326816,-0.32132315477183937,0.6153039349934202,0.4169164541096868,-0.41691645410968675,0.4248307024629221,-0.1918689268907368,-0.019636366584092957,-0.22910239145776234,-0.4401662592474518,-0.4661061282651404,0.6630788347196175,-0.40632112470182075,-0.2646777910225138,0.14566053729483674,-0.26475678561431515,-0.07178616175341918,-0.12585859175843644,0.0,0.0,0.5249649725717827,0.20823248243689751,6.067947028851548,2.6953834783461033,-0.25713286416243664,-0.5604723525656666,0.22822859307811064,-0.280995819696317,0.08760682136848463,-0.2733074850124442,0.6521135843495169,1.0220657459674465,1.1041090440735455,-0.055733411045069015,-0.5220575438773947,0.5765747252522494,-0.001090736966300132,-0.3542491944007695,-0.194567468283611,-0.1719104707346446,-0.391290249013706,0.2547613953156267,-0.09132046729983201,0.0,-0.08421052631578974
25009203301,0.8861359081799964,0.3475560290623827,0.4964463776158379,0.08870612006773193,-0.19475138121546953,0.4214569210953534,-0.3690802733594258,6.856748637697424,-0.294409530569696,0.0,-0.34117644980317413,0.029574302310055423,-0.42225847097517366,0.21897117346437867,0.429238125934418,0.1438043776373874,-0.14380437763738707,0.5594889200370576,-0.1918689268907368,0.3077599221291074,-0.7504255438110496,-0.3623351191271925,-0.3786782291159996,0.4983558378441981,-0.1998950160884974,-0.5965284391124934,0.007164454900735473,0.37778622676537643,0.28620072555179643,0.282818062848588,0.015391380826737,0.0,0.5120370752701002,-0.013539500650421255,0.3473807754805394,0.32901241224592226,0.2185632842468248,-0.4419596424720884,-0.09371161548804463,-0.3618278678472161,-0.16598619433287665,-0.13603521258375995,-0.026988653596097256,0.843485365213056,0.42330464742047647,0.27066880706654617,-0.5799472988636408,0.2895010912474302,0.1569360957223006,0.07518563297297787,0.5822298561895252,-0.1328529652647888,-0.5443502079784046,-0.3526762945465338,0.007731224931438324,0.0,0.2526315789473692
25009203302,1.80652213517945,0.9939704993219913,0.8882131661642307,0.2729484753190943,0.03453038674033149,0.4571741121259367,-0.3690802733594258,0.0,-0.40698774320563413,0.0,-0.19691375354568968,-0.24038116432069012,-0.45324882126385846,-0.31105439559214787,1.3716018299554886,0.15283167291753963,-0.1528316729175394,0.11200251666478911,-0.1918689268907368,1.5226341335331752,-0.3076100802449049,0.04977557040971925,-0.6873441625459302,0.5071777744362653,-0.3901262227358878,-0.04626835854108369,0.6689467096612041,1.060361673482389,-0.10760382809613495,0.6402448177168116,0.0,0.0,0.6387440355478957,1.1079711766891216,1.157302913786754,1.9112226248306574,-0.23403065365496367,-0.05125057046462844,0.006950323439479267,-0.40332234800289274,-0.14694178551944337,-0.03544565291206592,0.7670090762013384,-0.19401616175628789,0.05361586724631162,0.2782384607813049,0.06020381792683349,0.08973252107333918,0.9192835955882015,0.16384633184527753,0.14193392038496222,1.3586025638597627,-0.11981535293478296,-0.16089174858903726,-0.17752924894728075,0.0,0.7578947368421076
25009204101,-0.18436873747495008,-0.2803246135150951,-0.3702760505385585,-0.3697653570869559,-0.12845303867403324,0.09166197161663492,-0.02611028367758156,0.0,-0.3350406049715058,0.0,0.7221448018553325,-0.6555509705883429,3.3782135715453148,-1.1623760541831931,-0.46621273624989823,-0.4397876423250302,0.4397876423250304,-0.03208298096564821,1.4552497230185752,0.4783819563590683,-0.12347847664410894,0.08134096382462008,0.9446613549682481,-0.683085732528957,-0.28084968851169945,-0.5123932142105369,-0.12163354892543743,0.40958691061078967,0.02233056263522648,1.4608434027595922,0.0,0.0217814080124465,2.1637931325494355,0.9374162565284906,0.2693031507531321,-0.22651065612800936,-0.09621735970146394,0.2926257361110911,-0.16794421460602865,-0.5005198918875525,-0.7277516367467604,-0.3770282540784766,-0.30020703051539654,0.18365809266359212,-0.34929375668320384,0.7923855686342929,-0.5799472988636408,-0.34194568911855433,-0.05259650857881859,0.7410486857414468,1.6007481527696592,0.6767763864335556,0.11656000956873158,-0.038539705220130616,-0.09164681356194546,0.0,-2.0210526315789465
25009204102,-0.2907633448715612,0.07198571512853691,-0.06685079571405828,-0.018327475560994344,-0.3604972375690605,0.19296384294565128,0.2371018185075801,0.0,-0.32095235979357595,0.0,0.04693996400087225,-1.053781336597465,0.2613267896452838,-0.2519414013896162,1.7504414546640141,0.29262410858354815,-0.29262410858354804,-0.0525435702076531,-0.1918689268907368,-0.08212942537004675,0.1495516601618363,0.16363420817170615,-0.22693500185697912,-0.16659263821510373,-0.016841266435015045,0.24464902594798998,1.5869990114039858,1.3886713853585626,0.2779137258190758,-0.050025812274441306,0.0,0.0,1.2668269377551615,0.38477780553832797,-0.32850330928093446,-0.06924079619593648,0.161864974673823,0.147102761148884,-0.028063680248587436,0.5260125969974645,2.5278626889671605,0.5969988060270095,-0.34772072587513814,0.1298236461991309,0.3877353286262837,-0.4919086683638066,0.09404801292530374,-0.17380148851926946,2.9575012444168625,-0.05289335418383473,-0.1199376946357546,0.9077318535660517,-0.3655077686421504,0.105870202442224,1.6313280530150065,0.0,-1.2631578947368425
